participant_id,viewtime,test_qid,timetaken,answer,stanford_label,stanford_label_idx,stanford_sampleid,image_filename
16,2500,222,5981,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
17,2500,222,5621,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
18,2500,222,5069,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
19,1000,222,4463,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
20,2500,222,6362,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
21,100,222,2929,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
22,100,222,2569,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
23,100,222,2462,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
24,100,222,2788,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
25,1000,222,4821,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
26,1000,222,3408,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
27,1000,222,3786,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
28,1000,222,3356,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
29,100,222,3295,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
0,100,223,3081,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
1,2500,223,5085,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
2,1000,223,4607,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
3,2500,223,5328,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
4,2500,223,7326,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
5,1000,223,3325,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
6,100,223,2938,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
7,1000,223,3144,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
8,100,223,2801,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
9,2500,223,5643,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
10,1000,223,3036,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
11,2500,223,5104,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
12,100,223,2397,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
13,2500,223,4845,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
14,1000,223,4593,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
15,100,223,2777,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
16,2500,223,5562,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
17,2500,223,5137,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
18,2500,223,4498,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
19,1000,223,3594,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
20,2500,223,6156,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
21,100,223,2983,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
22,100,223,2881,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
23,100,223,2437,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
24,100,223,2532,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
25,1000,223,4169,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
26,1000,223,3338,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
27,1000,223,3039,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
28,1000,223,3272,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
29,100,223,2775,Eskimo_dog,Eskimo_dog,97,16522,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_1251.jpg
0,100,224,2710,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
1,2500,224,5009,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
2,1000,224,4335,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
3,2500,224,5544,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
4,2500,224,5281,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
5,1000,224,3803,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
6,100,224,3517,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
7,1000,224,2796,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
8,100,224,2573,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
9,2500,224,7018,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
10,1000,224,3234,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
11,2500,224,5832,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
12,100,224,6272,Eskimo_dog,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
13,2500,224,5235,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
14,1000,224,4645,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
15,100,224,3459,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
16,2500,224,5138,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
17,2500,224,4615,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
18,2500,224,7126,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
19,1000,224,3142,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
20,2500,224,6276,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
21,100,224,3278,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
22,100,224,2672,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
23,100,224,3129,Eskimo_dog,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
24,100,224,2556,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
25,1000,224,4330,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
26,1000,224,3087,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
27,1000,224,3168,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
28,1000,224,3333,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
29,100,224,4592,Border_collie,Border_collie,81,13966,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_3515.jpg
0,100,225,4257,Staffordshire_bullterrier,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
1,2500,225,4911,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
2,1000,225,8864,golden_retriever,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
3,2500,225,6045,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
4,2500,225,5115,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
5,1000,225,3569,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
6,100,225,4161,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
7,1000,225,3261,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
8,100,225,3863,golden_retriever,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
9,2500,225,5279,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
10,1000,225,3105,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
11,2500,225,5272,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
12,100,225,2583,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
13,2500,225,5150,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
14,1000,225,18563,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
15,100,225,2799,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
16,2500,225,5809,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
17,2500,225,5767,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
18,2500,225,4610,golden_retriever,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
19,1000,225,3457,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
20,2500,225,6634,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
21,100,225,3980,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
22,100,225,2286,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
23,100,225,2845,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
24,100,225,10092,cairn,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
25,1000,225,5019,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
26,1000,225,3600,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
27,1000,225,3110,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
28,1000,225,3867,German_shepherd,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
29,100,225,4855,Staffordshire_bullterrier,German_shepherd,84,14441,../StanfordDogs_Dataset/n02106662-German_shepherd/n02106662_3116.jpg
0,100,226,3688,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
1,2500,226,4867,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
2,1000,226,2944,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
3,2500,226,5902,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
4,2500,226,5546,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
5,1000,226,3058,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
6,100,226,5795,miniature_poodle,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
7,1000,226,3349,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
8,100,226,2842,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
9,2500,226,5542,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
10,1000,226,3253,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
11,2500,226,6959,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
12,100,226,3697,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
13,2500,226,5348,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
14,1000,226,13127,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
15,100,226,2760,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
16,2500,226,4844,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
17,2500,226,5313,miniature_poodle,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
18,2500,226,4641,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
19,1000,226,3475,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
20,2500,226,6091,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
21,100,226,3272,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
22,100,226,2442,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
23,100,226,4390,Yorkshire_terrier,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
24,100,226,2956,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
25,1000,226,5034,miniature_poodle,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
26,1000,226,4594,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
27,1000,226,3284,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
28,1000,226,8921,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
29,100,226,3498,cairn,cairn,41,7477,../StanfordDogs_Dataset/n02096177-cairn/n02096177_1464.jpg
0,100,227,2982,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
1,2500,227,4969,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
2,1000,227,3112,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
3,2500,227,5632,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
4,2500,227,5048,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
5,1000,227,3412,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
6,100,227,3167,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
7,1000,227,3323,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
8,100,227,2621,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
9,2500,227,5738,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
10,1000,227,3290,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
11,2500,227,4935,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
12,100,227,2505,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
13,2500,227,6423,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
14,1000,227,3839,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
15,100,227,3028,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
16,2500,227,5863,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
17,2500,227,5400,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
18,2500,227,4977,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
19,1000,227,3114,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
20,2500,227,6158,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
21,100,227,3151,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
22,100,227,2571,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
23,100,227,2556,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
24,100,227,2995,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
25,1000,227,3954,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
26,1000,227,3374,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
27,1000,227,3067,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
28,1000,227,4624,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
29,100,227,3309,miniature_poodle,miniature_poodle,114,19719,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_326.jpg
0,100,228,4854,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5273,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_7830.jpg
1,2500,228,5254,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5273,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_7830.jpg
2,1000,228,4971,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5273,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_7830.jpg
3,2500,228,5534,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5273,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_7830.jpg
4,2500,228,5899,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5273,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_7830.jpg
5,1000,228,3340,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5273,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_7830.jpg
6,100,228,3404,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5273,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_7830.jpg
7,1000,228,3170,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5273,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_7830.jpg
8,100,228,2591,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5273,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_7830.jpg
9,2500,228,5982,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5273,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_7830.jpg
